title,description,label,text,predicted_label,match,flagged,human_label,match_human
New 6ft. DVI Cable $5,"New 6ft. DVI Cable, Single Link, 18-Pin M-M DVI-D - NEW .. selling them for $5 bucks each",computer_parts,"New 6ft. DVI Cable $5 New 6ft. DVI Cable, Single Link, 18-Pin M-M DVI-D - NEW .. selling them for $5 bucks each",computer_parts,True,,computer_parts,True
PC / Gaming Computer Keyboards & Mouse Mice (USB & PS/2) Microsoft,"I have MANY USB and PS/2 computer keyboards (and mice) available for sale. Microsoft comfort curve keyboards, fancy backlit gaming keyboards... etc. Just tell me what you need and I will tell you if I have it and the price for it. (I have more than whats shown in the pics.) The average price is probably around $10 per quality/ergonomic keyboard and $4 per standard mouse. Price varies somewhat depending on model/brand. Razer Lachesis for $20 (minor drifting issue) Razer Spectre for $25 (it has very sensitive right mouse button) Mionix naos 5000 in box: $20 Steelseries Merc Stealth keyboard: $138 Must pick up from Gates. Contact me via email.",computer_parts,"PC / Gaming Computer Keyboards & Mouse Mice (USB & PS/2) Microsoft I have MANY USB and PS/2 computer keyboards (and mice) available for sale. Microsoft comfort curve keyboards, fancy backlit gaming keyboards... etc. Just tell me what you need and I will tell you if I have it and the price for it. (I have more than whats shown in the pics.) The average price is probably around $10 per quality/ergonomic keyboard and $4 per standard mouse. Price varies somewhat depending on model/brand. Razer Lachesis for $20 (minor drifting issue) Razer Spectre for $25 (it has very sensitive right mouse button) Mionix naos 5000 in box: $20 Steelseries Merc Stealth keyboard: $138 Must pick up from Gates. Contact me via email.",computer_parts,True,,computer_parts,True
"LCD PC Computer Monitors 17"" (16:10)","Seem to be working fine. You can test before buying. I have HDMI to VGA/DVI adapter cable for extra cost. Compaq W17q 17"" LCD PC Monitor: $15 1440 x 900 (16:10 Aspect Ratio) VGA input Acer x173w 17"" LCD PC Monitor: $15 1440 x 900 (16:10 Aspect Ratio) VGA input Pick up from Gates.",computer_parts,"LCD PC Computer Monitors 17"" (16:10) Seem to be working fine. You can test before buying. I have HDMI to VGA/DVI adapter cable for extra cost. Compaq W17q 17"" LCD PC Monitor: $15 1440 x 900 (16:10 Aspect Ratio) VGA input Acer x173w 17"" LCD PC Monitor: $15 1440 x 900 (16:10 Aspect Ratio) VGA input Pick up from Gates.",computer_parts,True,,computer_parts,True
Ergotron Stand-sit single monitor desk mount adjustable workstation,"NEW old stock: Ergotron 24-259-026 WorkFit-A Single LD (light duty) Monitor Sit-Stand Workstation. Adjustable Arm Desktop Monitor Stand + Keyboard Tray Home or Office Workstation. Holds up to a 24"" monitor. 4 available.",computer_parts,"Ergotron Stand-sit single monitor desk mount adjustable workstation NEW old stock: Ergotron 24-259-026 WorkFit-A Single LD (light duty) Monitor Sit-Stand Workstation. Adjustable Arm Desktop Monitor Stand + Keyboard Tray Home or Office Workstation. Holds up to a 24"" monitor. 4 available.",computer_parts,True,,computer_parts,True
Targus CUN1 Laptop Bag Fits Up To Two 13.3” Laptops,Great Condition. No imperfections that I can see.,computer_parts,Targus CUN1 Laptop Bag Fits Up To Two 13.3” Laptops Great Condition. No imperfections that I can see.,computer_parts,True,,computer_parts,True
Xircom 170-0460-003 B 10/100 Base-TX NEW (3 available),This listing is for ONE of the three identical items shown in the main photo. There are a total of three available as of the posting date of this listing. Buy all three for $5.,computer_parts,Xircom 170-0460-003 B 10/100 Base-TX NEW (3 available) This listing is for ONE of the three identical items shown in the main photo. There are a total of three available as of the posting date of this listing. Buy all three for $5.,computer_parts,True,,computer_parts,True
Targus Leather Laptop computer case,Selling a leather Targus laptop computer case,computer_parts,Targus Leather Laptop computer case Selling a leather Targus laptop computer case,computer_parts,True,,computer_parts,True
"routers, TP-link, netgear, D-link. Sell all for $50","routers, TP-link, netgear, D-link. Sell all for $75",computer_parts,"routers, TP-link, netgear, D-link. Sell all for $50 routers, TP-link, netgear, D-link. Sell all for $75",computer_parts,True,,computer_parts,True
Plextor IDE CD Reader/Writer (2),Plextor IDE CD Reader/Writer (2) For a PC. Plexwriter PX-W4824TA Brand new 48/24/48U See Pictures. Local pickup only. $20.00 for both,computer_parts,Plextor IDE CD Reader/Writer (2) Plextor IDE CD Reader/Writer (2) For a PC. Plexwriter PX-W4824TA Brand new 48/24/48U See Pictures. Local pickup only. $20.00 for both,computer_parts,True,,computer_parts,True
"Lightly Used ViewSonic VX2728J-2K 27"" Gaming Monitor","Lightly used 27"" gaming computer monitor. Monitor, stand, and power cord included. No box. Cash, Venmo, or Paypal only. No deliveries. Viewable Area (in.): 27 Panel Type: IPS Technology Resolution: 2560 x 1440 Resolution Type: QHD (Quad HD) Curvature: Flat Refresh Rate (Hz): 180 3.5mm Audio Out: 1 HDMI 2.0: 2 DisplayPort: 1 Power in: DC Socket (Center Positive) Additional specs: https://www.viewsonic.com/global/products/lcd/VX2728J-2K#specs",computer_parts,"Lightly Used ViewSonic VX2728J-2K 27"" Gaming Monitor Lightly used 27"" gaming computer monitor. Monitor, stand, and power cord included. No box. Cash, Venmo, or Paypal only. No deliveries. Viewable Area (in.): 27 Panel Type: IPS Technology Resolution: 2560 x 1440 Resolution Type: QHD (Quad HD) Curvature: Flat Refresh Rate (Hz): 180 3.5mm Audio Out: 1 HDMI 2.0: 2 DisplayPort: 1 Power in: DC Socket (Center Positive) Additional specs: https://www.viewsonic.com/global/products/lcd/VX2728J-2K#specs",computer_parts,True,,computer_parts,True
"Brand New ViewSonic VX2728J-2K 27"" Gaming Monitor","Brand New, Unopened gaming computer monitor. Cash, Venmo, or PayPal only. No deliveries. Viewable Area (in.): 27 Panel Type: IPS Technology Resolution: 2560 x 1440 Resolution Type: QHD (Quad HD) Curvature: Flat Refresh Rate (Hz): 180 3.5mm Audio Out: 1 HDMI 2.0: 2 DisplayPort: 1 Power in: DC Socket (Center Positive) Additional specs: https://www.viewsonic.com/global/products/lcd/VX2728J-2K#specs",computer_parts,"Brand New ViewSonic VX2728J-2K 27"" Gaming Monitor Brand New, Unopened gaming computer monitor. Cash, Venmo, or PayPal only. No deliveries. Viewable Area (in.): 27 Panel Type: IPS Technology Resolution: 2560 x 1440 Resolution Type: QHD (Quad HD) Curvature: Flat Refresh Rate (Hz): 180 3.5mm Audio Out: 1 HDMI 2.0: 2 DisplayPort: 1 Power in: DC Socket (Center Positive) Additional specs: https://www.viewsonic.com/global/products/lcd/VX2728J-2K#specs",computer_parts,True,,computer_parts,True
Evga Geforce GTX 980 TI Classified Edition x2,"Asking for $200 for each card ($400 total) OBO. Comes with SLI bridge. Fully functional cards, decided to replace these with new GPU in build. Can deliver to / meet in Rochester area (east/south of city). Specs per card. 6GB GDDR5 3x DP, 1x HDMI, 1x DVI-I SLI support. Dual 8pin power (16pin) Dual PICe 3.0 slot width. 5.4in tall, 11in long. Full specs (https://www.evga.com/products/Specs/GPU.aspx?pn=a66a54fd-9741-4fab-af24-22bc317106f0). Evga’s classified lineup is their top of the line version. This card has a much larger heat sink with dual fans instead of single, and factory configured overclocking. Note this is the Classified TI version which is different from the non-classified or non-TI versions. Product review (https://www.overclockers.com/evga-gtx-980-ti-classified-graphics-card-review/)",computer_parts,"Evga Geforce GTX 980 TI Classified Edition x2 Asking for $200 for each card ($400 total) OBO. Comes with SLI bridge. Fully functional cards, decided to replace these with new GPU in build. Can deliver to / meet in Rochester area (east/south of city). Specs per card. 6GB GDDR5 3x DP, 1x HDMI, 1x DVI-I SLI support. Dual 8pin power (16pin) Dual PICe 3.0 slot width. 5.4in tall, 11in long. Full specs (https://www.evga.com/products/Specs/GPU.aspx?pn=a66a54fd-9741-4fab-af24-22bc317106f0). Evga’s classified lineup is their top of the line version. This card has a much larger heat sink with dual fans instead of single, and factory configured overclocking. Note this is the Classified TI version which is different from the non-classified or non-TI versions. Product review (https://www.overclockers.com/evga-gtx-980-ti-classified-graphics-card-review/)",computer_parts,True,,computer_parts,True
"Rosewill Server Raid Hard Drive Cage 5x 3.5""","Brand new Rosewill server hard drive carriers/cages/chassis/sleds/slots/bays/fans/adapters, black, with built in 120mm fans. These convert 4x 5.25"" bays into 5x 3.5"" drive bays with active cooling. Drive mount stakes are toolless. 45$ for all 3. Pickup only in Penfield near wegmans. If the ad is up, they are available. Price firm, these are brand new pulls. These are 25$ each new without fans, on amazon. https://www.amazon.com/rwu0-Drive-Supplies-Stainless-Computer/dp/B0854QRSC2",computer_parts,"Rosewill Server Raid Hard Drive Cage 5x 3.5"" Brand new Rosewill server hard drive carriers/cages/chassis/sleds/slots/bays/fans/adapters, black, with built in 120mm fans. These convert 4x 5.25"" bays into 5x 3.5"" drive bays with active cooling. Drive mount stakes are toolless. 45$ for all 3. Pickup only in Penfield near wegmans. If the ad is up, they are available. Price firm, these are brand new pulls. These are 25$ each new without fans, on amazon. https://www.amazon.com/rwu0-Drive-Supplies-Stainless-Computer/dp/B0854QRSC2",computer_parts,True,,computer_parts,True
300Mbps USB WiFi Adapter,"300Mbps USB WiFi Adapter, Wireless LAN Network Card Adapter Stick USB 2.0 Dongle for Desktop Laptop PC Windows 10 8 7 XP MAC OS (Plug-and-Play for Windows10)",computer_parts,"300Mbps USB WiFi Adapter 300Mbps USB WiFi Adapter, Wireless LAN Network Card Adapter Stick USB 2.0 Dongle for Desktop Laptop PC Windows 10 8 7 XP MAC OS (Plug-and-Play for Windows10)",computer_parts,True,,computer_parts,True
Netgear AC1900 C7000v2 Cable Modem Router,Combo cable router modem I have sitting around. Can setup WiFi etc it works great! I’m moving and no longer need this feel free to make offers.,computer_parts,Netgear AC1900 C7000v2 Cable Modem Router Combo cable router modem I have sitting around. Can setup WiFi etc it works great! I’m moving and no longer need this feel free to make offers.,computer_parts,True,,computer_parts,True
Router,"As pictured, restored to factory settings",computer_parts,"Router As pictured, restored to factory settings",computer_parts,True,,computer_parts,True
Computer charging cart with lock,"Nice condition computer cart on wheels with surge protector, dividers, and lock. Fits 30 laptops, custom built. Two available, $400 each or $700 for both. 30Wx24Dx42H",computer_parts,"Computer charging cart with lock Nice condition computer cart on wheels with surge protector, dividers, and lock. Fits 30 laptops, custom built. Two available, $400 each or $700 for both. 30Wx24Dx42H",computer_parts,True,,computer_parts,True
"Fellowes 50 3.5"" Tray Holder Old Maplinx Software 30ish Unused HD Disk",Fellowes 50 3.5 diskette tray (no key) along with old Windows Maplinx software and what looks to be about 30 HD 3.5 diskettes. There was a note if front of most of them that read unused. My apologies to whoever wanted this and I couldn't find them. My daughter cleaned out a closet I had them in and she must have put them in the basement and I just found them) Good Shape for all. $15 for all. I'm in West Irondequoit. Call or text show contact info or use Craigslist mail.,computer_parts,"Fellowes 50 3.5"" Tray Holder Old Maplinx Software 30ish Unused HD Disk Fellowes 50 3.5 diskette tray (no key) along with old Windows Maplinx software and what looks to be about 30 HD 3.5 diskettes. There was a note if front of most of them that read unused. My apologies to whoever wanted this and I couldn't find them. My daughter cleaned out a closet I had them in and she must have put them in the basement and I just found them) Good Shape for all. $15 for all. I'm in West Irondequoit. Call or text show contact info or use Craigslist mail.",computer_parts,True,,computer_parts,True
Tablet Case,Tablet Case Holds a 7 1/2 x 5 inch tablet,computer_parts,Tablet Case Tablet Case Holds a 7 1/2 x 5 inch tablet,computer_parts,True,,computer_parts,True
ATI Fire GL4 4x AGP Pro Video Card - Dual DVI,"ATI Fire GL4 4x AGP Pro Video Card - Dual DVI and stereo video glasses port Specifications: (PC Pict CL) Bus type: AGP Pro 2X/4X v2.0 Compliant w/ Side Banding Memory: 128 Mb DDR SGRAM, Unified Framebuffer 3D performance: 29 million Triangles/second, G-Shaded, Z-buffered, non-Textured 33 Million Anti-Aliased Vectors/second 512 Million Pixels/second fill rate, G-Shaded, Z-buffered, non-Textured 250 Million Pixels/second Trilinear Texture fill rate (Mip-mapped) Connectors: Two DVI-I Digital Monitor Output StereoGraphics Connectors RAMDAC: 300 MHz / 30-bit Palette DAC Form factor: Single, Full Length AGP/Pro50 Card Length AGP compatible: Full AGP 2X/AGP 4X support (up to 1GB/s bandwidth) VESA: VBE 2.0 (super VGA modes) DPMS energy saving DDC-2b support for plug and play detection of monitor 28130070-004 ATI 128Mb AGP Fire GL4 Video Adapter General Interface Type AGP 4x Max Monitors Supported 2 Interfaces 2 - 24+5 pin combined DVI - female 1 - 3 pin mini-DIN - female Graphics Engine IBM RC1000 2D/3D Graphics Coprocessor / Vendor IBM GT1000 Bus Type API Supported OpenGL, DirectX, Direct3D RAMDAC 300 MHz Manufacturer ATI Technologies Inc. Memory Size 128 MB / 128 MB (max) Technology DDR SGRAM Power Device Type none Interface Provided Gender female Connector Qty 1, 2 Type display / video Interface DVI-Analog/Digital, stereo video sync-out Qty 1, 2 Connector Type 24+5 pin combined DVI, 3 pin mini-DIN Video Video Output multi-monitor graphics card Graphics Processor IBM RC1000 Colors Max Resolution (external) 32-bit color Type none Video Output Colors Max Resolution (external) 32-bit color Fill Rate (pixels) 512 million pixels/sec Fill Rate (triangles) 29 million triangles/sec Fill Rate (texels) 250 million texels/sec Type graphics card Interface Type AGP 4x Graphics Processor Manufacturer other Graphics Processor IBM RC1000 RAMDAC Clock Speed 300 Hz Max Monitors Supported 2 Max External Resolution 1920 x 1200 V-Sync Rate at Max Res. (external) 75 Hz API Supported Direct3D, DirectX, OpenGL Analog Video Format none Supported Video Signal DVI Analog Video Signal none Digital Video Standard Digital Visual Interface (DVI) System Requirements OS Required Linux, Microsoft Windows 2000 / NT4.0 Header Brand ATI Product Line ATI FIRE Model GL4 Packaged Quantity 1 Compatibility PC Interface Required Type none Video Memory Technology DDR SGRAM Installed Size 128 MB Software Type Drivers & Utilities Slot Required Type AGP Total Qty 1 General Manufacturer ATI Technologies Inc. ***Please leave contact Number so I May Call You*** ***Click the ""more ads by this user"" button***Listed till sold***",computer_parts,"ATI Fire GL4 4x AGP Pro Video Card - Dual DVI ATI Fire GL4 4x AGP Pro Video Card - Dual DVI and stereo video glasses port Specifications: (PC Pict CL) Bus type: AGP Pro 2X/4X v2.0 Compliant w/ Side Banding Memory: 128 Mb DDR SGRAM, Unified Framebuffer 3D performance: 29 million Triangles/second, G-Shaded, Z-buffered, non-Textured 33 Million Anti-Aliased Vectors/second 512 Million Pixels/second fill rate, G-Shaded, Z-buffered, non-Textured 250 Million Pixels/second Trilinear Texture fill rate (Mip-mapped) Connectors: Two DVI-I Digital Monitor Output StereoGraphics Connectors RAMDAC: 300 MHz / 30-bit Palette DAC Form factor: Single, Full Length AGP/Pro50 Card Length AGP compatible: Full AGP 2X/AGP 4X support (up to 1GB/s bandwidth) VESA: VBE 2.0 (super VGA modes) DPMS energy saving DDC-2b support for plug and play detection of monitor 28130070-004 ATI 128Mb AGP Fire GL4 Video Adapter General Interface Type AGP 4x Max Monitors Supported 2 Interfaces 2 - 24+5 pin combined DVI - female 1 - 3 pin mini-DIN - female Graphics Engine IBM RC1000 2D/3D Graphics Coprocessor / Vendor IBM GT1000 Bus Type API Supported OpenGL, DirectX, Direct3D RAMDAC 300 MHz Manufacturer ATI Technologies Inc. Memory Size 128 MB / 128 MB (max) Technology DDR SGRAM Power Device Type none Interface Provided Gender female Connector Qty 1, 2 Type display / video Interface DVI-Analog/Digital, stereo video sync-out Qty 1, 2 Connector Type 24+5 pin combined DVI, 3 pin mini-DIN Video Video Output multi-monitor graphics card Graphics Processor IBM RC1000 Colors Max Resolution (external) 32-bit color Type none Video Output Colors Max Resolution (external) 32-bit color Fill Rate (pixels) 512 million pixels/sec Fill Rate (triangles) 29 million triangles/sec Fill Rate (texels) 250 million texels/sec Type graphics card Interface Type AGP 4x Graphics Processor Manufacturer other Graphics Processor IBM RC1000 RAMDAC Clock Speed 300 Hz Max Monitors Supported 2 Max External Resolution 1920 x 1200 V-Sync Rate at Max Res. (external) 75 Hz API Supported Direct3D, DirectX, OpenGL Analog Video Format none Supported Video Signal DVI Analog Video Signal none Digital Video Standard Digital Visual Interface (DVI) System Requirements OS Required Linux, Microsoft Windows 2000 / NT4.0 Header Brand ATI Product Line ATI FIRE Model GL4 Packaged Quantity 1 Compatibility PC Interface Required Type none Video Memory Technology DDR SGRAM Installed Size 128 MB Software Type Drivers & Utilities Slot Required Type AGP Total Qty 1 General Manufacturer ATI Technologies Inc. ***Please leave contact Number so I May Call You*** ***Click the ""more ads by this user"" button***Listed till sold***",computer_parts,True,,computer_parts,True
Texas Instrument Ti-99 4a Computer 9-Cartridges,"Texas Instrument Ti-99 4a Computer 9-Cartridges For Sale used fully functioning Texas instruments solid state Educational cartridge. 1982 Release Date Label and case cover are in very good condition. Early Reading Reading Roundup Number Magic Addition & Subtraction 1 Addition & Subtraction 2 Numeration 1 Early Learning Fun Beginning Grammar FaceMaker PC-DL-TI ***Please leave contact Number so I May Call You*** ***Click the ""more ads by this user"" button***Listed till sold***",computer_parts,"Texas Instrument Ti-99 4a Computer 9-Cartridges Texas Instrument Ti-99 4a Computer 9-Cartridges For Sale used fully functioning Texas instruments solid state Educational cartridge. 1982 Release Date Label and case cover are in very good condition. Early Reading Reading Roundup Number Magic Addition & Subtraction 1 Addition & Subtraction 2 Numeration 1 Early Learning Fun Beginning Grammar FaceMaker PC-DL-TI ***Please leave contact Number so I May Call You*** ***Click the ""more ads by this user"" button***Listed till sold***",computer_parts,True,,computer_parts,True
NUMBER MAGIC Texas Instruments Solid State Cartridge,"NUMBER MAGIC Texas Instruments Solid State Cartridge No Manual PHM 3004 1982 Texas Instruments TI-99 4A computer cartridge only Number Magic game for the Texas Instruments gaming system Cartridge is in excellent condition with slight wear Texas Instruments TI-99 4A computer cartridge, Number Magic, cartridge only, no box or manual. Please see picture(s) and ask questions before purchasing. \Documents\Craigslist\New ***Please leave contact Number so I May Call You*** ***Click the ""more ads by this user"" button***Listed till sold***",computer_parts,"NUMBER MAGIC Texas Instruments Solid State Cartridge NUMBER MAGIC Texas Instruments Solid State Cartridge No Manual PHM 3004 1982 Texas Instruments TI-99 4A computer cartridge only Number Magic game for the Texas Instruments gaming system Cartridge is in excellent condition with slight wear Texas Instruments TI-99 4A computer cartridge, Number Magic, cartridge only, no box or manual. Please see picture(s) and ask questions before purchasing. \Documents\Craigslist\New ***Please leave contact Number so I May Call You*** ***Click the ""more ads by this user"" button***Listed till sold***",computer_parts,True,,computer_parts,True
Atari Computer Cartridge Basic,"ATARI BASIC COMPUTER PROGRAM ATARI CXL4002 Atari Computer Cartridge Use with Console Keyboard Atari 400/800/XL/XE, 1981 © 1983 Atari Computer Systems Inc., All Rights Reserved This product is developed and Manufactured for Atari Inc. Basic Computing Language (Atari 400/800/XL/XE, 1981) ☆ AUTHENTIC ☆ 1983 Programming - Language Machine Language Genre Programming - LanguageYear1983 Language Machine Language Publisher Atari (USA) Controls Keyboard ***Please leave contact Number so I May Call You*** ***Click the ""more ads by this user"" button***Listed till sold***",computer_parts,"Atari Computer Cartridge Basic ATARI BASIC COMPUTER PROGRAM ATARI CXL4002 Atari Computer Cartridge Use with Console Keyboard Atari 400/800/XL/XE, 1981 © 1983 Atari Computer Systems Inc., All Rights Reserved This product is developed and Manufactured for Atari Inc. Basic Computing Language (Atari 400/800/XL/XE, 1981) ☆ AUTHENTIC ☆ 1983 Programming - Language Machine Language Genre Programming - LanguageYear1983 Language Machine Language Publisher Atari (USA) Controls Keyboard ***Please leave contact Number so I May Call You*** ***Click the ""more ads by this user"" button***Listed till sold***",computer_parts,True,,computer_parts,True
Atari Computer Cartridge LOGO,"ATARI LOGO COMPUTER PROGRAM ATARI RX8032 Atari Computer Cartridge Use with Console Keyboard Atari 400/800/XL/XE, 1981 © 1983 Logo Computer Systems Inc., All Rights Reserved This product is developed and Manufactured for Atari Inc. by Logo Computer Systems Inc., Montreal Basic Computing Language (Atari 400/800/XL/XE, 1981) ☆ AUTHENTIC ☆ 1983 Programming - Language Machine Language Genre Programming - LanguageYear1983 Language Machine Language Publisher Atari (USA) Controls Keyboard Developer Logo Computer Systems, Inc. Players-Country Programmer(s) Silverman, Brian License Commercial Graphic Artist(s) (PC-P-2020-10) ***Please leave contact Number so I May Call You*** ***Click the ""more ads by this user"" button***Listed till sold***",computer_parts,"Atari Computer Cartridge LOGO ATARI LOGO COMPUTER PROGRAM ATARI RX8032 Atari Computer Cartridge Use with Console Keyboard Atari 400/800/XL/XE, 1981 © 1983 Logo Computer Systems Inc., All Rights Reserved This product is developed and Manufactured for Atari Inc. by Logo Computer Systems Inc., Montreal Basic Computing Language (Atari 400/800/XL/XE, 1981) ☆ AUTHENTIC ☆ 1983 Programming - Language Machine Language Genre Programming - LanguageYear1983 Language Machine Language Publisher Atari (USA) Controls Keyboard Developer Logo Computer Systems, Inc. Players-Country Programmer(s) Silverman, Brian License Commercial Graphic Artist(s) (PC-P-2020-10) ***Please leave contact Number so I May Call You*** ***Click the ""more ads by this user"" button***Listed till sold***",computer_parts,True,,computer_parts,True
Wireless WiFi Repeaters,"Up for sale 2 Wireless WiFi Repeaters. The both are brand new still in box, never used. Great for adding more range up to 300 mbps for every WLAN network. See more info on boxes in photos. Only asking $5.00 each or B/O. Please email if interested. Thank you.",computer_parts,"Wireless WiFi Repeaters Up for sale 2 Wireless WiFi Repeaters. The both are brand new still in box, never used. Great for adding more range up to 300 mbps for every WLAN network. See more info on boxes in photos. Only asking $5.00 each or B/O. Please email if interested. Thank you.",computer_parts,True,,computer_parts,True
Tablet Case,"Tablet Case Holds 5 1/2"" x 8"" Tablet",computer_parts,"Tablet Case Tablet Case Holds 5 1/2"" x 8"" Tablet",computer_parts,True,,computer_parts,True
Leather Expandable shoulder bag briefcase/lap top bag,Leather Expandable shoulder bag briefcase/lap top bag with zippered compartments,computer_parts,Leather Expandable shoulder bag briefcase/lap top bag Leather Expandable shoulder bag briefcase/lap top bag with zippered compartments,computer_parts,True,,computer_parts,True
"Mac Book Pro Snap Case New 13""","13"" snap jacket new in pkg. USB C 360 protection and ultra-thin. Very lightweight. Form fitting beautiful gold. Faux leather. From a smoke and pet free home. Protect your laptop. Pay Pal accepted",computer_parts,"Mac Book Pro Snap Case New 13"" 13"" snap jacket new in pkg. USB C 360 protection and ultra-thin. Very lightweight. Form fitting beautiful gold. Faux leather. From a smoke and pet free home. Protect your laptop. Pay Pal accepted",computer_parts,True,,computer_parts,True
EVGA Supernova 750 G3 Power Supply,"EVGA Supernova 750W fully modular power supply in excellent condition, clean and in like new condition. No cables included, $50 o/b/o.",computer_parts,"EVGA Supernova 750 G3 Power Supply EVGA Supernova 750W fully modular power supply in excellent condition, clean and in like new condition. No cables included, $50 o/b/o.",computer_parts,True,,computer_parts,True
ASUS RT-AX3000 Wifi Router,ASUS RT-AX3000 Wifi Router,computer_parts,ASUS RT-AX3000 Wifi Router ASUS RT-AX3000 Wifi Router,computer_parts,True,,computer_parts,True
ASUS XT8 Tri-Band Routers (2 / Pair),ASUS XT8 Tri-Band Routers (2 / Pair),computer_parts,ASUS XT8 Tri-Band Routers (2 / Pair) ASUS XT8 Tri-Band Routers (2 / Pair),computer_parts,True,,computer_parts,True
"Modem, Ambit U10C018",Includes OEM AC adapter AD-101ADT. Please call show contact info . Will Ship. If it's posted its available.,computer_parts,"Modem, Ambit U10C018 Includes OEM AC adapter AD-101ADT. Please call show contact info . Will Ship. If it's posted its available.",computer_parts,True,,computer_parts,True
Computer Cables (6): Laptop/Desktop/Monitor,"6' DB9 F/F Null Modem/Serial cables. (5) 10' CAT 6A/Class EA TX6 10 GIG shielded RJ45 to RJ45 Patch Cord. NEW, never used. Please call show contact info . Will Ship. If posted it's available.",computer_parts,"Computer Cables (6): Laptop/Desktop/Monitor 6' DB9 F/F Null Modem/Serial cables. (5) 10' CAT 6A/Class EA TX6 10 GIG shielded RJ45 to RJ45 Patch Cord. NEW, never used. Please call show contact info . Will Ship. If posted it's available.",computer_parts,True,,computer_parts,True
"Computer Bags (5), Laptop, Black - Will Seperate","ICON nylon, 15 1/4"", - $10 Samsonite leather, 17"" - $10 Dell leather, 17"" - $10 Corporate, nylon, 17""- $10 Dell, leather, 17"" - $10 Will Ship. Please call show contact info If it's posted it's available.",computer_parts,"Computer Bags (5), Laptop, Black - Will Seperate ICON nylon, 15 1/4"", - $10 Samsonite leather, 17"" - $10 Dell leather, 17"" - $10 Corporate, nylon, 17""- $10 Dell, leather, 17"" - $10 Will Ship. Please call show contact info If it's posted it's available.",computer_parts,True,,computer_parts,True
"Keyboard and Mouse, PC, HP Multimedia",Model HP-5187. Wired connection. Has media player controls. Model HP-5188-2467 Mouse is hard wired. Please call show contact info . Will Ship. If its posted it's available.,computer_parts,"Keyboard and Mouse, PC, HP Multimedia Model HP-5187. Wired connection. Has media player controls. Model HP-5188-2467 Mouse is hard wired. Please call show contact info . Will Ship. If its posted it's available.",computer_parts,True,,computer_parts,True
Motorola SURFboard Cable Modem SB5101 DOCSIS 2 - Used,"WORKS GREAT! AC adapter is $5 extra, total $10 Pick up only please",computer_parts,"Motorola SURFboard Cable Modem SB5101 DOCSIS 2 - Used WORKS GREAT! AC adapter is $5 extra, total $10 Pick up only please",computer_parts,True,,computer_parts,True
Belkin Universal Retractable Wired USB Ergonomic Computer Mouse Mice,Brand New in Box - Great Gift What you see in the pictures is what you get Pick up only please,computer_parts,Belkin Universal Retractable Wired USB Ergonomic Computer Mouse Mice Brand New in Box - Great Gift What you see in the pictures is what you get Pick up only please,computer_parts,True,,computer_parts,True
New Computer 3 Prong Electric Cable $5 each or 3 for $10,New Computer tower 125V 10A AC COMPUTER PC CABLE ... 3 Prong power able $5 each or 3 for $10 Also have 10 pack bundle of used 3 prong cable $30 bucks,computer_parts,New Computer 3 Prong Electric Cable $5 each or 3 for $10 New Computer tower 125V 10A AC COMPUTER PC CABLE ... 3 Prong power able $5 each or 3 for $10 Also have 10 pack bundle of used 3 prong cable $30 bucks,computer_parts,True,,computer_parts,True
HP designjet T120 printer,HP designjet T120 printer,computer_parts,HP designjet T120 printer HP designjet T120 printer,computer_parts,True,,computer_parts,True
Non-OEM Epson printer cartidges,"Non-OEM Epson 69 Ink Cartridges 11-Pack - T069: 5 Black, 2 Cyan, 2 Magenta, 2 Yellow. Brand new in packaging",computer_parts,"Non-OEM Epson printer cartidges Non-OEM Epson 69 Ink Cartridges 11-Pack - T069: 5 Black, 2 Cyan, 2 Magenta, 2 Yellow. Brand new in packaging",computer_parts,True,,computer_parts,True
